door,window
door,book
door,mouth
door,elbow
door,knee
door,neck
door,person
door,nose
door,lips
door,chin
door,computer screen
door,box
door,triangle
door,shoulder
door,hip
door,wrist
door,ankle
door,jaw
door,leg
door,arm
door,toes
door,fingers
door,eye
door,ear
door,faucet handle
door,box lid
door,dinner plate
door,car steering wheel
door,tree branch
door,human elbow
door,envelope
door,rectangle
door,trapezoid
door,pentagon
door,sun
door,moon
door,pencil
door,finger
door,head
door,eyebrow
door,nostrils
door,pupils
door,eyelid
door,pupil
door,iris
door,hinge
door,clamshell
door,human mouth
door,animal mouth
door,human eye
door,animal eye
door,monitor
door,phone
door,tablet
door,chair
door,couch
door,cup
door,plate
door,eyes
door,shoulders
door,triceps
door,biceps
door,roller blinds
door,window shutters
door,a human mouth
door,an animal mouth
door,a pair of human eyes
door,a pair of animal eyes
door,human eyelids
door,animal eyelids
door,a human nose
door,a animal nose
door,hair
door,eyelashes
door,ears
door,waist
door,the angle between two lines
door,the angle between two planes
door,the angle between two vectors
door,the dihedral angle between two planes
door,the angle between two curves
door,the angle between  graph and  ground
door,the angle between  graph and  sky
door,the angle between  graph and  observer
door,the angle between  graph and  horizon
door,the angle between  graph and  mer
door,lid
door,screen
door,shade
door,leaf
door,baffle
window,book
window,mouth
window,elbow
window,knee
window,neck
window,person
window,nose
window,lips
window,chin
window,computer screen
window,box
window,triangle
window,shoulder
window,hip
window,wrist
window,ankle
window,jaw
window,leg
window,arm
window,toes
window,fingers
window,eye
window,ear
window,faucet handle
window,box lid
window,dinner plate
window,car steering wheel
window,tree branch
window,human elbow
window,envelope
window,rectangle
window,trapezoid
window,pentagon
window,sun
window,moon
window,pencil
window,finger
window,head
window,eyebrow
window,nostrils
window,pupils
window,eyelid
window,pupil
window,iris
window,hinge
window,clamshell
window,human mouth
window,animal mouth
window,human eye
window,animal eye
window,monitor
window,phone
window,tablet
window,chair
window,couch
window,cup
window,plate
window,eyes
window,shoulders
window,triceps
window,biceps
window,roller blinds
window,window shutters
window,a human mouth
window,an animal mouth
window,a pair of human eyes
window,a pair of animal eyes
window,human eyelids
window,animal eyelids
window,a human nose
window,a animal nose
window,hair
window,eyelashes
window,ears
window,waist
window,the angle between two lines
window,the angle between two planes
window,the angle between two vectors
window,the dihedral angle between two planes
window,the angle between two curves
window,the angle between  graph and  ground
window,the angle between  graph and  sky
window,the angle between  graph and  observer
window,the angle between  graph and  horizon
window,the angle between  graph and  mer
window,lid
window,screen
window,shade
window,leaf
window,baffle
book,mouth
book,elbow
book,knee
book,neck
book,person
book,nose
book,lips
book,chin
book,computer screen
book,box
book,triangle
book,shoulder
book,hip
book,wrist
book,ankle
book,jaw
book,leg
book,arm
book,toes
book,fingers
book,eye
book,ear
book,faucet handle
book,box lid
book,dinner plate
book,car steering wheel
book,tree branch
book,human elbow
book,envelope
book,rectangle
book,trapezoid
book,pentagon
book,sun
book,moon
book,pencil
book,finger
book,head
book,eyebrow
book,nostrils
book,pupils
book,eyelid
book,pupil
book,iris
book,hinge
book,clamshell
book,human mouth
